N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1030.0,에이엔피,1670.0,0.0,0.00%,500.0,693.0,820.0,-120.0
1031.0,TIGER 미국필라델피아반도체레버리지(합성),8165.0,150.0,+1.87%,0.0,,,
1032.0,KOSEF 통안채1년,101285.0,45.0,-0.04%,0.0,,,
1033.0,미래에셋 레버리지 코스피200 선물 ETN,24755.0,80.0,-0.32%,0.0,,,
1034.0,동일제강,2435.0,35.0,+1.46%,500.0,1822.0,1805.0,79.0
1035.0,TIGER 코스닥150 레버리지,7955.0,220.0,-2.69%,0.0,,,
1036.0,영화금속,923.0,0.0,0.00%,500.0,2355.0,2116.0,-164.0
1037.0,초록뱀헬스케어,580.0,1.0,+0.17%,500.0,186.0,1763.0,-18.0
1038.0,동원금속,1040.0,40.0,+4.00%,500.0,3874.0,4569.0,117.0
1039.0,TIGER 글로벌BBIG액티브,9685.0,95.0,+0.99%,0.0,,,
1040.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),9255.0,35.0,+0.38%,0.0,,,
1041.0,KODEX 차이나H레버리지(H),1840.0,105.0,+6.05%,0.0,,,
1042.0,신풍,1365.0,0.0,0.00%,500.0,259.0,939.0,-40.0
1043.0,KODEX 코스피TR,11780.0,10.0,-0.08%,0.0,,,
1044.0,태양금속,1280.0,5.0,+0.39%,500.0,4630.0,4477.0,-8.0
1045.0,HANARO Fn K-뉴딜디지털플러스,9290.0,60.0,-0.64%,0.0,,,
1046.0,SUN&L,3685.0,0.0,0.00%,1000.0,4653.0,5662.0,-219.0
1047.0,미래에셋 S&P -2X 천연가스 선물 ETN(H),18565.0,405.0,+2.23%,0.0,,,
1048.0,신한 블룸버그 -2X 천연가스 선물 ETN(H),18555.0,660.0,+3.69%,0.0,,,
1049.0,원림,20150.0,450.0,-2.18%,5000.0,797.0,1703.0,32.0
1050.0,TIGER 레버리지,14905.0,75.0,-0.50%,0.0,,,
1051.0,KB 블룸버그 인버스2X 천연가스선물 ETN(H),18565.0,720.0,+4.03%,0.0,,,
1052.0,SHD,37750.0,150.0,+0.40%,5000.0,1048.0,710.0,57.0
1053.0,TIGER 글로벌클라우드컴퓨팅INDXX,7955.0,105.0,+1.34%,0.0,,,
1054.0,동원수산,9810.0,130.0,+1.34%,5000.0,1446.0,1009.0,62.0
1055.0,HANARO 단기채권액티브,101330.0,0.0,0.00%,0.0,,,
1056.0,QV 레버리지 S&P500 ETN,22675.0,20.0,-0.09%,0.0,,,
1057.0,다이나믹디자인,4565.0,50.0,-1.08%,500.0,530.0,1160.0,-183.0
1058.0,이스타코,1055.0,10.0,+0.96%,500.0,71.0,821.0,-3.0
1059.0,센트럴인사이트,2490.0,0.0,0.00%,500.0,181.0,324.0,-50.0
1060.0,미래에셋 레버리지 코스닥150 선물 ETN,22500.0,705.0,-3.04%,0.0,,,
1061.0,이화산업,16050.0,50.0,+0.31%,5000.0,578.0,2748.0,-50.0
1062.0,바다로19호,2955.0,35.0,+1.20%,5000.0,114.0,474.0,77.0
1063.0,부산주공,615.0,4.0,-0.65%,500.0,1868.0,2397.0,-93.0
1064.0,KODEX 국채선물10년,61575.0,45.0,-0.07%,0.0,,,
1065.0,케이탑리츠,928.0,1.0,+0.11%,1000.0,320.0,2489.0,180.0
1066.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,17810.0,405.0,+2.33%,0.0,,,
1067.0,삼성 미국 대형 성장주 ETN,22210.0,0.0,0.00%,0.0,,,
1068.0,미래산업,9950.0,160.0,+1.63%,500.0,483.0,1177.0,85.0
1069.0,KC코트렐,2495.0,100.0,+4.18%,500.0,3550.0,3851.0,46.0
1070.0,QV 코스닥 150 ETN,10970.0,45.0,-0.41%,0.0,,,
1071.0,한화솔루션우,39000.0,300.0,+0.78%,5000.0,,,
1072.0,ACE 단기채권알파액티브,100010.0,0.0,0.00%,0.0,,,
1073.0,유화증권우,2490.0,0.0,0.00%,1000.0,,,
1074.0,비비안,1440.0,30.0,+2.13%,500.0,1879.0,1982.0,14.0
1075.0,KODEX 아시아달러채권SRI플러스액티브,46815.0,400.0,-0.85%,0.0,,,
1076.0,미래아이앤지,306.0,3.0,+0.99%,100.0,78.0,997.0,9.0
1077.0,WISCOM,2775.0,10.0,+0.36%,500.0,1176.0,1353.0,0.0
1078.0,신한 인버스 2X 코스닥 150 선물 ETN,16955.0,550.0,+3.35%,0.0,,,
1079.0,미래에셋 원자재 선물 ETN(H),14120.0,275.0,+1.99%,0.0,,,
1080.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,16940.0,465.0,-2.67%,0.0,,,
1081.0,SOL 200 Top10,8250.0,80.0,-0.96%,0.0,,,
1082.0,세기상사,7940.0,90.0,-1.12%,500.0,179.0,464.0,-16.0
1083.0,삼성 코스피 200 ETN,8340.0,35.0,+0.42%,0.0,,,
1084.0,TRUE 코스피 200 ETN,8310.0,70.0,+0.85%,0.0,,,
1085.0,호텔신라우,55200.0,300.0,-0.54%,5000.0,,,
1086.0,ACE 인도네시아MSCI(합성),10920.0,40.0,+0.37%,0.0,,,
1087.0,TIGER 미국나스닥바이오,20465.0,395.0,-1.89%,0.0,,,
1088.0,우진아이엔에스,5410.0,50.0,-0.92%,500.0,895.0,1147.0,-67.0
1089.0,KODEX 차이나H,14700.0,440.0,+3.09%,0.0,,,
1090.0,ARIRANG ESG가치주액티브,7690.0,35.0,+0.46%,0.0,,,
1091.0,두산퓨얼셀2우B,13700.0,0.0,0.00%,100.0,,,
1092.0,주연테크,691.0,6.0,+0.88%,200.0,882.0,597.0,-5.0
1093.0,TIGER 원유선물인버스(H),3045.0,35.0,-1.14%,0.0,,,
1094.0,KODEX 고배당,9465.0,55.0,+0.58%,0.0,,,
1095.0,KODEX 철강,8225.0,225.0,+2.81%,0.0,,,
1096.0,에셋플러스 글로벌플랫폼액티브,5890.0,105.0,+1.82%,0.0,,,
1097.0,유엔젤,3030.0,40.0,+1.34%,500.0,297.0,617.0,31.0
1098.0,ACE KRX금현물,10795.0,40.0,-0.37%,0.0,,,
1099.0,KODEX ESG종합채권(A-이상)액티브,98365.0,240.0,+0.24%,0.0,,,
1100.0,경인전자,25000.0,150.0,-0.60%,5000.0,274.0,659.0,20.0
1101.0,KODEX 200미국채혼합,11960.0,50.0,-0.42%,0.0,,,
1102.0,ACE 삼성그룹섹터가중,15680.0,70.0,-0.44%,0.0,,,
1103.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),15580.0,295.0,-1.86%,0.0,,,
1104.0,TIMEFOLIO Kstock액티브,8285.0,30.0,-0.36%,0.0,,,
1105.0,동양고속,13400.0,300.0,+2.29%,5000.0,812.0,1688.0,-220.0
1106.0,KODEX 증권,5785.0,5.0,+0.09%,0.0,,,
1107.0,SK디스커버리우,28450.0,150.0,+0.53%,5000.0,,,
1108.0,삼성 미국 대형 가치주 ETN,19195.0,0.0,0.00%,0.0,,,
1109.0,삼성 미국 대형 성장주 ETN(H),19170.0,0.0,0.00%,0.0,,,
1110.0,한솔PNS,1870.0,35.0,-1.84%,500.0,2629.0,1097.0,46.0
1111.0,KBSTAR 중기우량회사채,100470.0,35.0,-0.03%,0.0,,,
1112.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),37945.0,2285.0,+6.41%,0.0,,,
1113.0,TIGER KRX인터넷K-뉴딜,4630.0,15.0,-0.32%,0.0,,,
1114.0,KODEX 미국달러선물레버리지,12370.0,35.0,-0.28%,0.0,,,
1115.0,베트남개발1,274.0,10.0,-3.52%,0.0,,,
1116.0,삼성 인버스 2X 나스닥 100 ETN(H),7540.0,125.0,-1.63%,0.0,,,
1117.0,씨아이테크,862.0,7.0,+0.82%,500.0,472.0,795.0,9.0
1118.0,TIGER 미국S&P500배당귀족,10440.0,30.0,-0.29%,0.0,,,
1119.0,KODEX KRX기후변화솔루션,9865.0,45.0,+0.46%,0.0,,,
1120.0,TIGER 차이나클린에너지SOLACTIVE,9185.0,60.0,-0.65%,0.0,,,
1121.0,TBH글로벌,1790.0,15.0,+0.85%,500.0,1881.0,1170.0,53.0
1122.0,신한 S&P500 VIX S/T 선물 ETN C,7455.0,140.0,-1.84%,0.0,,,
1123.0,KODEX 차이나심천ChiNext(합성),10640.0,0.0,0.00%,0.0,,,
1124.0,신한 블룸버그 2X 천연가스 선물 ETN(H),14835.0,750.0,-4.81%,0.0,,,
1125.0,KB 블룸버그 레버리지 천연가스선물 ETN(H),14820.0,590.0,-3.83%,0.0,,,
1126.0,미래에셋 S&P 2X 천연가스 선물 ETN(H),14790.0,515.0,-3.36%,0.0,,,
1127.0,롯데지주우,45600.0,1600.0,+3.64%,200.0,,,
1128.0,삼성 코스닥 150 ETN,7305.0,0.0,0.00%,0.0,,,
1129.0,TRUE 코스피 양매도 3% OTM ETN,7240.0,5.0,+0.07%,0.0,,,
1130.0,유안타증권우,2790.0,10.0,+0.36%,5000.0,,,
1131.0,KB 레버리지 S&P 500 선물 ETN(H),8935.0,30.0,+0.34%,0.0,,,
1132.0,KODEX KRX300,14890.0,0.0,0.00%,0.0,,,
1133.0,모두투어리츠,4565.0,10.0,-0.22%,5000.0,61.0,1098.0,34.0
1134.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,10200.0,170.0,+1.69%,0.0,,,
1135.0,TIGER 코스피고배당,13060.0,160.0,+1.24%,0.0,,,
1136.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,17790.0,380.0,+2.18%,0.0,,,
1137.0,제이준코스메틱,460.0,18.0,+4.07%,500.0,205.0,799.0,-173.0
1138.0,KOSEF 국고채3년,107075.0,20.0,-0.02%,0.0,,,
1139.0,SOL 미국S&P500,10945.0,5.0,+0.05%,0.0,,,
1140.0,TIGER 인도니프티50레버리지(합성),28110.0,5.0,+0.02%,0.0,,,
1141.0,KBSTAR 금융채액티브,97890.0,25.0,-0.03%,0.0,,,
1142.0,남양유업우,209000.0,0.0,0.00%,5000.0,,,
1143.0,KBSTAR 게임테마,10660.0,395.0,-3.57%,0.0,,,
1144.0,KODEX 바이오,8015.0,35.0,+0.44%,0.0,,,
1145.0,HANARO Fn전기&수소차,8720.0,145.0,+1.69%,0.0,,,
1146.0,진도,2750.0,0.0,0.00%,500.0,590.0,1364.0,38.0
1147.0,신한 레버리지 S&P500 선물 ETN,17060.0,20.0,+0.12%,0.0,,,
1148.0,성문전자,1750.0,10.0,-0.57%,500.0,493.0,544.0,34.0
1149.0,TRUE 블룸버그 인버스 2X 천연가스선물 ETN,17025.0,525.0,+3.18%,0.0,,,
1150.0,녹십자홀딩스2우,40200.0,1100.0,+2.81%,500.0,,,
1151.0,삼성 레버리지 은 선물 ETN(H),11300.0,300.0,-2.59%,0.0,,,
1152.0,대교우B,1745.0,5.0,+0.29%,500.0,,,
1153.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,11295.0,30.0,-0.26%,0.0,,,
1154.0,미래에셋 인버스 2X 코스닥150 선물 ETN,16940.0,465.0,+2.82%,0.0,,,
1155.0,신한 구리 선물 ETN(H),16890.0,205.0,+1.23%,0.0,,,
1156.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,16855.0,520.0,-2.99%,0.0,,,
1157.0,한성기업,5420.0,30.0,+0.56%,5000.0,2515.0,1999.0,-58.0
1158.0,신한 레버리지 금 선물 ETN,16785.0,30.0,+0.18%,0.0,,,
1159.0,KODEX 미국배당프리미엄액티브,10165.0,200.0,-1.93%,0.0,,,
1160.0,삼화전자,3205.0,45.0,+1.42%,1000.0,443.0,669.0,-40.0
1161.0,삼성 미국 대형 가치주 ETN(H),16685.0,40.0,-0.24%,0.0,,,
1162.0,TIGER MKF배당귀족,10925.0,105.0,+0.97%,0.0,,,
1163.0,QV 코스피 200 ETN,33125.0,0.0,0.00%,0.0,,,
1164.0,대신 인버스 2X 알루미늄 선물 ETN(H),33085.0,2370.0,-6.68%,0.0,,,
1165.0,TIGER KRX기후변화솔루션,9835.0,0.0,0.00%,0.0,,,
1166.0,체시스,1020.0,70.0,+7.37%,500.0,328.0,759.0,-75.0
1167.0,대신343 K200,32515.0,20.0,+0.06%,0.0,,,
1168.0,대한항공우,29250.0,350.0,-1.18%,5000.0,,,
1169.0,신한 레버리지 다우존스지수 선물 ETN(H),32480.0,410.0,-1.25%,0.0,,,
1170.0,QV S&P500 버퍼10% 9월 ETN,10710.0,0.0,0.00%,0.0,,,
1171.0,태원물산,4210.0,0.0,0.00%,500.0,147.0,374.0,-5.0
1172.0,세방우,8640.0,320.0,+3.85%,500.0,,,
1173.0,TIGER AI코리아그로스액티브,11365.0,15.0,+0.13%,0.0,,,
1174.0,미래에셋 인버스 2X 코스피200 선물 ETN,15910.0,80.0,+0.51%,0.0,,,
1175.0,TIGER 200TR,17665.0,15.0,-0.08%,0.0,,,
1176.0,삼성 레버리지 China A50 선물 ETN(H),31625.0,770.0,+2.50%,0.0,,,
1177.0,HANARO 200선물레버리지,17065.0,90.0,-0.52%,0.0,,,
1178.0,KOSEF 미국방어배당성장나스닥,13115.0,285.0,-2.13%,0.0,,,
1179.0,KBSTAR 200선물인버스2X,2880.0,5.0,+0.17%,0.0,,,
1180.0,TIGER 탄소효율그린뉴딜,7840.0,25.0,-0.32%,0.0,,,
1181.0,미래에셋 원유선물혼합 ETN(H),31050.0,1115.0,+3.72%,0.0,,,
1182.0,KODEX 미디어&엔터테인먼트,12910.0,180.0,-1.38%,0.0,,,
1183.0,미래에셋 에너지화학 Core5 ETN,15230.0,0.0,0.00%,0.0,,,
1184.0,TIGER 리츠부동산인프라채권TR KIS,4650.0,0.0,0.00%,0.0,,,
1185.0,하나 레버리지 콩 선물 ETN(H),30450.0,390.0,+1.30%,0.0,,,
1186.0,KODEX IT,16900.0,135.0,-0.79%,0.0,,,
1187.0,삼성 레버리지 나스닥 100 ETN(H),7570.0,90.0,+1.20%,0.0,,,
1188.0,미래에셋 코스닥150 Auto-KO-P 2212-01 ETN,15120.0,75.0,+0.50%,0.0,,,
1189.0,TIGER 200IT레버리지,37745.0,210.0,-0.55%,0.0,,,
1190.0,미래에셋 중국 심천 100 ETN,14930.0,150.0,+1.01%,0.0,,,
1191.0,KBSTAR 미국S&P원유생산기업(합성 H),7080.0,105.0,+1.51%,0.0,,,
1192.0,SOL 미국S&P500ESG,10230.0,15.0,+0.15%,0.0,,,
1193.0,미래에셋 레버리지 옥수수 선물 ETN,29630.0,170.0,-0.57%,0.0,,,
1194.0,삼성 China A50 선물 ETN(H),14815.0,490.0,+3.42%,0.0,,,
1195.0,BYC우,137500.0,0.0,0.00%,5000.0,,,
1196.0,TIGER S&P글로벌헬스케어(합성),19680.0,340.0,-1.70%,0.0,,,
1197.0,KODEX 미국S&P에너지(합성),14105.0,15.0,+0.11%,0.0,,,
1198.0,TIGER 원유선물Enhanced(H),4925.0,35.0,+0.72%,0.0,,,
1199.0,TIGER 미국나스닥100커버드콜(합성),9410.0,135.0,-1.41%,0.0,,,
1200.0,TIGER 200 헬스케어,17975.0,5.0,+0.03%,0.0,,,
1201.0,TIGER 미국나스닥100레버리지(합성),7855.0,20.0,+0.26%,0.0,,,
1202.0,신한 브렌트원유 선물 ETN(H),14515.0,95.0,+0.66%,0.0,,,
1203.0,TIGER 미국달러선물인버스2X,6905.0,5.0,+0.07%,0.0,,,
1204.0,TIGER 농산물선물Enhanced(H),7795.0,65.0,+0.84%,0.0,,,
1205.0,SOL 글로벌탄소배출권선물IHS(합성),11455.0,85.0,+0.75%,0.0,,,
1206.0,KBSTAR 내수주플러스,7900.0,110.0,+1.41%,0.0,,,
1207.0,ACE 미국친환경그린테마INDXX,10565.0,95.0,-0.89%,0.0,,,
1208.0,한국주강,2510.0,65.0,+2.66%,500.0,453.0,502.0,-6.0
1209.0,ACE 200TR,20260.0,15.0,-0.07%,0.0,,,
1210.0,신한 레버리지 미국달러 선물 ETN,14170.0,70.0,-0.49%,0.0,,,
1211.0,TIGER Fn신재생에너지,9870.0,80.0,+0.82%,0.0,,,
1212.0,금호전기,1015.0,10.0,+1.00%,500.0,416.0,838.0,-86.0
1213.0,TIGER 차이나CSI300인버스(합성),8710.0,135.0,-1.53%,0.0,,,
1214.0,ACE 국고채3년,101550.0,0.0,0.00%,0.0,,,
1215.0,삼성 레버리지 금 선물 ETN(H),27315.0,150.0,+0.55%,0.0,,,
1216.0,TRUE 블룸버그 레버리지 천연가스 선물 ETN,13645.0,475.0,-3.36%,0.0,,,
1217.0,미래에셋 K200 Auto-KO-P 2212-01 ETN,13480.0,40.0,-0.30%,0.0,,,
1218.0,신한 콩 선물 ETN(H),13375.0,0.0,0.00%,0.0,,,
1219.0,KODEX 헬스케어,12135.0,115.0,-0.94%,0.0,,,
1220.0,하나 레버리지 옥수수 선물 ETN(H),26590.0,0.0,0.00%,0.0,,,
1221.0,신한 금 선물 ETN(H),13250.0,25.0,+0.19%,0.0,,,
1222.0,한화투자증권우,5510.0,70.0,-1.25%,5000.0,,,
1223.0,KOSEF 미국달러선물,13895.0,30.0,-0.22%,0.0,,,
1224.0,대신 인버스 천연가스 선물 ETN(H),3280.0,35.0,+1.08%,0.0,,,
1225.0,KBSTAR 국채선물10년,49160.0,35.0,+0.07%,0.0,,,
1226.0,삼성 KRX 금현물 ETN,13065.0,25.0,-0.19%,0.0,,,
1227.0,HANARO 코스닥150,10440.0,100.0,-0.95%,0.0,,,
1228.0,KODEX 에너지화학,16150.0,75.0,+0.47%,0.0,,,
1229.0,ARIRANG 미국S&P500,9945.0,20.0,+0.20%,0.0,,,
1230.0,QV 인버스 미국 IT TOP5 ETN(H),12910.0,135.0,-1.03%,0.0,,,
1231.0,TIGER 골드선물(H),12535.0,10.0,+0.08%,0.0,,,
1232.0,ARIRANG 미국장기우량회사채,81095.0,110.0,-0.14%,0.0,,,
1233.0,KODEX 탄소효율그린뉴딜,7910.0,25.0,-0.32%,0.0,,,
1234.0,메리츠 레버리지 대표 농산물 선물 ETN(H),25275.0,0.0,0.00%,0.0,,,
1235.0,TIGER 삼성그룹펀더멘털,10975.0,65.0,-0.59%,0.0,,,
1236.0,ARIRANG 미국나스닥테크,19370.0,80.0,+0.41%,0.0,,,
1237.0,코아스,813.0,7.0,+0.87%,500.0,1108.0,793.0,-47.0
1238.0,신한 레버리지 코스피 200 선물 ETN,24915.0,75.0,+0.30%,0.0,,,
1239.0,KODEX S&P글로벌인프라(합성),13835.0,15.0,-0.11%,0.0,,,
1240.0,삼성 레버리지 코스피200 선물 ETN,24795.0,0.0,0.00%,0.0,,,
1241.0,ARIRANG 미국단기우량회사채,107350.0,30.0,-0.03%,0.0,,,
1242.0,ACE 친환경자동차밸류체인액티브,9835.0,150.0,+1.55%,0.0,,,
1243.0,HANARO 200선물인버스,10900.0,5.0,+0.05%,0.0,,,
1244.0,KB 인버스 천연가스 선물 ETN,5415.0,70.0,+1.31%,0.0,,,
1245.0,KBSTAR 비메모리반도체액티브,7520.0,50.0,-0.66%,0.0,,,
1246.0,일정실업,19900.0,100.0,-0.50%,5000.0,318.0,413.0,-81.0
1247.0,신한 인버스 코스닥 150 선물 ETN,11870.0,25.0,-0.21%,0.0,,,
1248.0,하이트론,2470.0,0.0,0.00%,2500.0,275.0,474.0,-150.0
1249.0,미래에셋 인버스 코스닥150 선물 ETN,11850.0,60.0,+0.51%,0.0,,,
1250.0,ACE ESG액티브,7150.0,5.0,+0.07%,0.0,,,
1251.0,KODEX 미국러셀2000(H),12040.0,45.0,-0.37%,0.0
1252.0,TIGER 구리실물,9980.0,230.0,+2.36%,0.0
1253.0,신한 은 선물 ETN(H),11695.0,255.0,-2.13%,0.0
1254.0,신한 인버스 코스피 200 선물 ETN,11600.0,10.0,-0.09%,0.0
1255.0,미래에셋 인버스 코스피200 선물 ETN,11590.0,30.0,-0.26%,0.0
1256.0,TRUE 인버스 2X 금 선물 ETN,23150.0,0.0,0.00%,0.0
1257.0,TRUE 인버스 2X 구리 선물 ETN,23110.0,475.0,-2.01%,0.0
1258.0,코리아써우,7780.0,80.0,-1.02%,500.0
1259.0,대신 레버리지 코스닥 150 선물 ETN,22955.0,625.0,+2.80%,0.0
1260.0,삼성 레버리지 코스닥150 선물 ETN,22895.0,440.0,+1.96%,0.0
1261.0,신한 옥수수 선물 ETN(H),11435.0,35.0,-0.31%,0.0
1262.0,KODEX 코스피대형주,11975.0,40.0,-0.33%,0.0
1263.0,TRUE 인버스 2X 은 선물 ETN,22725.0,620.0,+2.80%,0.0
1264.0,TRUE 레버리지 코스닥 150 선물 ETN,22605.0,535.0,-2.31%,0.0
1265.0,하나 레버리지 코스닥150 선물 ETN,22540.0,660.0,-2.84%,0.0
1266.0,대덕전자1우,10750.0,50.0,+0.47%,500.0
1267.0,미래에셋 인버스 2X 은 선물 ETN,22525.0,325.0,+1.46%,0.0
1268.0,TRUE 레버리지 플래티넘 선물 ETN,22395.0,950.0,-4.07%,0.0
1269.0,삼성중공우,194500.0,1000.0,+0.52%,1000.0
1270.0,SOL 국고채3년,100125.0,90.0,-0.09%,0.0
1271.0,대상우,16000.0,50.0,+0.31%,1000.0
1272.0,대신 밀 선물 ETN(H),10885.0,30.0,-0.27%,0.0
1273.0,KODEX 차이나A50,18125.0,110.0,+0.61%,0.0
1274.0,TIGER 차이나반도체FACTSET,6620.0,85.0,+1.30%,0.0
1275.0,KOSEF 미국달러선물인버스2X,6110.0,20.0,+0.33%,0.0
1276.0,메리츠 레버리지 인플레이션 국채 ETN,10675.0,0.0,0.00%,0.0
1277.0,KBSTAR 200선물레버리지,14190.0,45.0,-0.32%,0.0
1278.0,KODEX TRF5050,11810.0,40.0,-0.34%,0.0
1279.0,삼성 코스피 풋매도 4% OTM ETN,10535.0,0.0,0.00%,0.0
1280.0,메리츠 인플레이션 국채 ETN,10440.0,10.0,-0.10%,0.0
1281.0,TIGER KRX게임K-뉴딜,6300.0,185.0,-2.85%,0.0
1282.0,TRUE 레버리지 금 선물 ETN,20620.0,40.0,+0.19%,0.0
1283.0,KODEX TRF7030,12875.0,85.0,-0.66%,0.0
1284.0,메리츠 인버스 2X 금 선물 ETN(H),20570.0,0.0,0.00%,0.0
1285.0,KODEX 배당성장채권혼합,11415.0,45.0,+0.40%,0.0
1286.0,신한 다우존스지수 선물 ETN(H),20495.0,100.0,-0.49%,0.0
1287.0,미래에셋 미디어엔터 Core5 ETN,10235.0,0.0,0.00%,0.0
1288.0,하나 인버스 2X 구리 선물 ETN(H),20230.0,710.0,-3.39%,0.0
1289.0,NPC우,3810.0,30.0,+0.79%,500.0
1290.0,QV 인버스 레버리지 금 선물 ETN(H),20100.0,0.0,0.00%,0.0
1291.0,메리츠 인버스 2X 구리 선물 ETN(H),19935.0,1105.0,-5.25%,0.0
1292.0,QV 인버스 레버리지 구리 선물 ETN(H),19915.0,660.0,-3.21%,0.0
1293.0,대신 레버리지 KRX 금현물 ETN,19890.0,0.0,0.00%,0.0
1294.0,메리츠 인버스 2X 은 선물 ETN(H),19820.0,410.0,+2.11%,0.0
1295.0,QV 인버스 레버리지 은 선물 ETN(H),19815.0,400.0,+2.06%,0.0
1296.0,QV iSelect 글로벌 EMP ETN(H),9810.0,55.0,+0.56%,0.0
1297.0,KBSTAR 글로벌4차산업IT(합성 H),17025.0,255.0,+1.52%,0.0
1298.0,솔루스첨단소재2우B,10350.0,300.0,-2.82%,100.0
1299.0,KB 천연가스 선물 ETN(H),19520.0,385.0,-1.93%,0.0
1300.0,KB 인버스 2X 항셍테크 선물 ETN,19315.0,1215.0,-5.92%,0.0
1301.0,메리츠 인버스 2X 국채30년 ETN,19310.0,135.0,+0.70%,0.0,,,
1302.0,신한 K200 USD 선물 바이셀 ETN,9635.0,150.0,+1.58%,0.0,,,
1303.0,TIGER 200동일가중,10705.0,120.0,+1.13%,0.0,,,
1304.0,비케이탑스,904.0,0.0,0.00%,500.0,248.0,1081.0,-103.0
1305.0,대신 천연가스 선물 ETN(H),19185.0,340.0,-1.74%,0.0,,,
1306.0,넥센타이어1우B,2950.0,5.0,-0.17%,500.0,,,
1307.0,KTOP 코스피50,22665.0,45.0,-0.20%,0.0,,,
1308.0,하이트진로2우B,16750.0,200.0,+1.21%,5000.0,,,
1309.0,TIMEFOLIO 이노베이션액티브,7815.0,100.0,-1.26%,0.0,,,
1310.0,ACE 러시아MSCI(합성),10070.0,0.0,0.00%,0.0,,,
1311.0,코오롱우,17300.0,50.0,-0.29%,5000.0,,,
1312.0,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),18505.0,605.0,+3.38%,0.0,,,
1313.0,ACE 아시아TOP50S&P,11205.0,95.0,+0.86%,0.0,,,
1314.0,TIGER 200 금융,5990.0,25.0,+0.42%,0.0,,,
1315.0,하나 블룸버그 -2X 천연가스 선물 ETN(H),18415.0,510.0,+2.85%,0.0,,,
1316.0,키움 코스닥 150 ETN,9180.0,0.0,0.00%,0.0,,,
1317.0,KODEX 미국ETF산업Top10 Indxx,11440.0,30.0,+0.26%,0.0,,,
1318.0,에이리츠,4095.0,30.0,+0.74%,5000.0,73.0,941.0,46.0
1319.0,KB 인버스 2X 나스닥 100 ETN,9085.0,130.0,-1.41%,0.0,,,
1320.0,삼성 인버스 2X HSCEI ETN(H),18130.0,1415.0,-7.24%,0.0,,,
1321.0,TIGER 우량가치,10555.0,100.0,+0.96%,0.0,,,
1322.0,유유제약1우,7950.0,40.0,+0.51%,1000.0,,,
1323.0,LX하우시스우,17450.0,50.0,-0.29%,5000.0,,,
1324.0,KODEX 미국채10년선물,11240.0,105.0,-0.93%,0.0,,,
1325.0,신한 레버리지 구리 선물 ETN,17900.0,275.0,+1.56%,0.0,,,
1326.0,TIGER KRX300,14885.0,10.0,-0.07%,0.0,,,
1327.0,메리츠 레버리지 금 선물 ETN(H),17850.0,55.0,+0.31%,0.0,,,
1328.0,SOL 국고채10년,99115.0,205.0,-0.21%,0.0,,,
1329.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,17835.0,490.0,+2.83%,0.0,,,
1330.0,QV 블룸버그 2X WTI원유선물 ETN,17805.0,385.0,+2.21%,0.0,,,
1331.0,KODEX 200롱코스닥150숏선물,11105.0,95.0,+0.86%,0.0,,,
1332.0,WOORI 대한민국국고채액티브,48520.0,45.0,-0.09%,0.0,,,
1333.0,KBSTAR 국고채3년,107600.0,15.0,-0.01%,0.0,,,
1334.0,메리츠 미국 인플레이션 국채 ETN(H),8875.0,0.0,0.00%,0.0,,,
1335.0,QV 레버리지 금 선물 ETN(H),17705.0,0.0,0.00%,0.0,,,
1336.0,하나 S&P 레버리지 WTI원유 선물 ETN,17690.0,295.0,+1.70%,0.0,,,
1337.0,KODEX 코스피100,25035.0,45.0,-0.18%,0.0,,,
1338.0,TIGER 미국나스닥100TR채권혼합Fn,10010.0,5.0,+0.05%,0.0,,,
1339.0,대신 S&P500 VIX S/T 선물 ETN,17480.0,410.0,-2.29%,0.0,,,
1340.0,TIGER 글로벌멀티에셋TIF액티브,9625.0,75.0,-0.77%,0.0,,,
1341.0,삼양홀딩스우,56800.0,500.0,+0.89%,5000.0,,,
1342.0,KOSEF 미국달러선물레버리지,11780.0,35.0,-0.30%,0.0,,,
1343.0,미래에셋 Q150 Core5 ETN,8530.0,0.0,0.00%,0.0,,,
1344.0,KBSTAR 200선물인버스,6080.0,10.0,+0.16%,0.0,,,
1345.0,대신 S&P 인버스 2X 천연가스 선물 ETN,17010.0,435.0,+2.62%,0.0,,,
1346.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,16935.0,430.0,-2.48%,0.0,,,
1347.0,KB S&P 인버스 2X WTI원유 선물 ETN,16925.0,445.0,-2.56%,0.0,,,
1348.0,KODEX 게임산업,8460.0,305.0,-3.48%,0.0,,,
1349.0,TRUE 인버스 2X 코스닥 150 선물 ETN,16915.0,440.0,+2.67%,0.0,,,
